accuracy,perf,NUM_ITERATIONS,LOOP_SKIP,SKIP_SYNC,QUANTIZATION,worker_threads
0.6754260651629073,0.001314,31,7,1,1,2
0.7200125313283208,0.002311,31,4,1,1,2
0.6918045112781954,0.002028,31,4,1,1,2
0.9918546365914787,0.09898,647,1,0,1,2
0.9918671679197995,0.009672,48,1,0,1,1
0.7542606516290726,0.088268,1154,3,1,1,1
0.9894611528822055,0.027814,459,1,1,0,1
0.9894611528822055,0.167791,3879,1,1,0,2
0.9918546365914787,0.012502,114,1,1,1,2
0.9918546365914787,0.117832,1042,1,1,1,2
0.6980325814536341,0.00162,31,6,1,1,2
0.6802756892230577,0.004679,75,9,0,1,2
0.9851253132832081,0.001311,7,1,0,1,2
0.9918546365914787,1.302688,6486,1,1,1,1
0.9918671679197995,0.006225,31,1,1,1,1
0.6991729323308271,0.00208,31,4,1,1,2
0.9894611528822055,0.001591,31,1,1,0,2
0.9918671679197995,0.005958,31,1,1,1,1
0.9894110275689223,0.002434,31,1,0,0,2
0.9894110275689223,0.00261,31,1,0,0,2
0.991892230576441,0.003839,34,1,1,1,2
0.9894360902255639,0.001437,31,1,1,0,2
0.9918671679197995,0.009924,47,1,1,1,1
0.9894611528822055,0.127928,2055,1,0,0,1
0.9918546365914787,0.037213,184,1,0,1,1
0.983483709273183,0.001489,13,1,1,1,2
0.9918546365914787,0.003881,35,1,1,1,2
0.9856140350877193,0.000839,7,1,1,1,2
0.7410401002506266,0.003825,27,2,0,1,2
0.9894360902255639,0.00147,31,1,1,0,2
0.9918671679197995,0.005499,31,1,0,1,2
0.9918546365914787,0.525868,4661,1,1,1,2
0.9918671679197995,0.006186,31,1,1,1,1
0.9918671679197995,0.004634,31,1,0,1,2
0.9894611528822055,0.002124,45,1,1,0,2
0.9852130325814537,0.001896,9,1,0,1,2
0.9894360902255639,0.001479,31,1,1,0,2
0.6785714285714286,0.065777,963,10,0,1,2
0.6790977443609023,0.000694,57,5,1,0,1
0.9918546365914787,0.028474,186,1,0,1,2
0.9894110275689223,0.001969,31,1,1,0,1
0.7026566416040101,0.002969,31,3,1,1,2
0.9918671679197995,0.006632,31,1,1,1,1
0.9904135338345864,0.003444,26,1,1,1,2
0.9893984962406015,0.001513,30,1,1,0,2
0.9918671679197995,0.004731,31,1,0,1,2
0.9918546365914787,0.018466,87,1,0,1,1
0.9848621553884712,0.002032,22,1,0,0,2
0.9918546365914787,1.130354,9937,1,1,1,2
0.7397744360902256,0.032749,232,2,0,1,2
0.9894611528822055,0.004736,77,1,1,0,1
0.6993107769423559,0.069617,4868,5,0,0,1
0.9918045112781955,0.003228,28,1,1,1,2
0.694937343358396,0.002087,31,4,1,1,2
0.9918671679197995,0.004363,31,1,0,1,2
0.9918546365914787,0.012257,109,1,1,1,2
0.9894235588972431,0.001557,31,1,1,0,2
0.9817794486215539,0.000787,6,1,1,1,2
0.9894611528822055,0.022408,517,1,1,0,2
0.7009774436090226,0.000567,6,2,1,0,2
0.718859649122807,0.002315,65,2,1,0,1
0.9894611528822055,0.002889,68,1,1,0,2
0.9894611528822055,0.012509,168,1,0,0,2
0.9918671679197995,0.006151,31,1,1,1,1
0.9706390977443609,0.001019,9,1,1,0,2
0.9918546365914787,0.089236,461,1,1,1,1
0.9568796992481203,0.000447,6,1,1,0,2
0.9918671679197995,0.004333,31,1,0,1,2
0.9918671679197995,0.005958,31,1,1,1,1
0.6754135338345865,0.001312,36,10,1,0,2
0.9894611528822055,0.422609,10000,1,1,0,2
0.685062656641604,0.199493,2952,8,0,1,2
0.9918546365914787,0.0344,315,1,1,1,2
0.9845112781954887,0.000793,7,1,1,1,2
0.9918671679197995,0.004154,38,1,1,1,2
0.9918546365914787,0.007584,71,1,1,1,2
0.6940225563909774,0.002048,31,4,1,1,2
0.9918546365914787,0.047037,430,1,1,1,2
0.6980576441102757,0.002455,31,3,1,1,2
0.9918546365914787,0.12614,647,1,1,1,1
0.6830952380952381,0.001779,31,5,1,1,2
0.9918546365914787,0.659382,3400,1,1,1,1
0.74468671679198,0.129914,1154,2,0,1,1
0.6718546365914787,0.013628,337,7,1,1,2
0.6968170426065163,0.771949,10000,4,0,0,2
0.7445363408521304,0.002836,31,2,1,1,2
0.9894611528822055,0.00218,51,1,1,0,2
0.657092731829574,0.00147,31,8,1,1,2
0.6886842105263158,0.009225,236,8,1,1,2
0.7224561403508771,0.003085,31,3,1,1,2
0.9851253132832081,0.001375,7,1,0,1,1
0.7455137844611529,0.176072,1917,2,1,1,2
0.7068922305764411,0.745463,10000,3,1,1,2
0.9894611528822055,0.00293,47,1,1,0,1
0.9918671679197995,0.006167,31,1,1,1,1
0.9894110275689223,0.002408,31,1,0,0,2
0.6839348370927318,0.001585,31,5,1,1,2
0.9918546365914787,0.862831,7649,1,1,1,2
0.9918546365914787,0.015354,131,1,1,1,2
0.9918546365914787,0.022226,111,1,0,1,1
0.9894611528822055,0.198623,3209,1,1,0,1
0.9918546365914787,1.987661,10000,1,0,1,1
0.9918546365914787,0.056313,285,1,0,1,1
0.6901378446115288,0.000592,31,10,1,1,1
0.6992982456140351,0.002575,31,3,1,1,1
0.9893984962406015,0.001663,31,1,1,0,2
0.9918671679197995,0.006187,31,1,1,1,1
0.9894611528822055,0.042037,985,1,1,0,2
0.9918671679197995,0.006193,31,1,1,1,1
0.7004761904761905,0.001238,31,8,1,1,2
0.9918546365914787,0.020613,181,1,1,1,2
0.9918546365914787,0.268199,1340,1,0,1,1
0.9848621553884712,0.001343,22,1,1,0,1
0.9894611528822055,0.087261,1899,1,1,0,2
0.9918671679197995,0.006481,31,1,1,1,1
0.9918671679197995,0.004466,31,1,0,1,2
0.9918671679197995,0.00451,31,1,0,1,2
0.9918671679197995,0.006548,31,1,1,1,1
0.7053884711779448,0.165325,1665,4,0,1,2
0.9918546365914787,0.012271,61,1,1,1,1
0.6897117794486216,0.000229,18,5,0,0,1
0.9894611528822055,0.004374,70,1,1,0,1
0.7050751879699249,0.008402,120,2,1,0,2
0.7190977443609022,0.007708,65,2,1,1,1
0.7473182957393484,0.188663,1640,2,0,1,1
0.7040852130325814,0.000687,36,10,1,1,1
0.9849498746867168,0.00153,13,1,1,1,2
0.9894110275689223,0.001896,31,1,1,0,1
0.9918546365914787,0.034014,304,1,1,1,2
0.9918671679197995,0.006166,31,1,1,1,1
0.9918546365914787,0.018708,169,1,1,1,2
0.6794862155388471,0.103193,1981,5,1,1,2
0.7175814536340852,0.003014,31,2,1,1,2
0.9918546365914787,0.039303,268,1,0,1,2
0.9894611528822055,0.007731,183,1,1,0,2
0.6859899749373434,0.071095,647,3,0,1,2
0.9918546365914787,0.364089,3133,1,1,1,2
0.9918546365914787,2.026611,9443,1,1,1,2
0.7375563909774436,0.003146,31,2,1,1,2
0.6934586466165413,0.001815,48,5,0,1,1
0.7121929824561404,0.090316,1154,3,1,1,2
0.9918546365914787,0.069838,337,1,1,1,1
0.6945614035087719,0.005134,75,6,0,0,2
0.6841353383458646,0.001181,7,8,0,1,2
0.9894611528822055,0.018749,295,1,0,0,1
0.6865037593984962,0.027257,242,3,0,1,2
0.7582456140350877,0.025043,213,2,1,1,1
0.9918671679197995,0.0051,31,1,0,1,2
0.6962406015037594,0.002087,31,5,1,1,2
0.9832957393483709,0.001246,14,1,1,0,2
0.9918671679197995,0.005375,31,1,0,1,2
0.9918671679197995,0.006152,31,1,1,1,1
0.9849749373433584,0.001995,18,1,1,1,2
0.9918671679197995,0.00598,31,1,1,1,1
0.9894611528822055,0.006836,111,1,0,0,1
0.9894611528822055,0.011077,184,1,0,0,1
0.9918546365914787,0.023937,210,1,1,1,2
0.9918671679197995,0.004475,31,1,0,1,2
0.9918796992481203,0.004874,43,1,1,1,2
0.9894110275689223,0.00282,31,1,0,0,2
0.6995739348370927,0.06064,537,2,0,1,1
0.9918546365914787,0.022661,201,1,1,1,2
0.9894611528822055,0.008196,181,1,1,0,2
0.7421177944862156,0.342249,3109,2,0,1,1
0.9918671679197995,0.005083,31,1,0,1,2
0.9918671679197995,0.005525,31,1,0,1,2
0.9918796992481203,0.004467,38,1,1,1,2
0.9918546365914787,0.016103,144,1,1,1,2
0.7333458646616542,0.002952,31,2,1,1,2
0.9771804511278196,0.002765,15,1,1,1,2
0.9918671679197995,0.004742,31,1,0,1,2
0.7525187969924811,0.00212,20,2,1,1,2
0.9918671679197995,0.004529,31,1,0,1,2
0.9894110275689223,0.002564,31,1,0,0,2
0.9918671679197995,0.0046,41,1,1,1,2
0.9918546365914787,0.007641,67,1,1,1,2
0.9894110275689223,0.002408,31,1,0,0,2
0.9918671679197995,0.003402,29,1,1,1,2
0.9918671679197995,0.005378,44,1,1,1,2
0.9918546365914787,0.006233,56,1,1,1,2
0.9898872180451128,0.004041,26,1,0,1,2
0.9918546365914787,0.009868,87,1,1,1,2
0.9850125313283208,0.00163,14,1,1,1,2
0.9918546365914787,0.008256,67,1,1,1,2
0.9828822055137845,0.001927,14,1,1,1,2
0.9783709273182958,0.000896,8,1,1,1,2
0.9918671679197995,0.005724,52,1,1,1,2
0.985250626566416,0.002128,17,1,1,1,2
0.9918671679197995,0.004773,31,1,0,1,2
0.9918671679197995,0.004348,31,1,0,1,2
0.9894360902255639,0.001312,31,1,1,0,2
0.988671679197995,0.003517,24,1,0,1,2
0.9918671679197995,0.005616,41,1,1,1,2
0.9894360902255639,0.001379,31,1,1,0,2
0.9893734335839599,0.003681,25,1,0,1,2
0.9800751879699248,0.000709,15,1,1,0,2
0.9894110275689223,0.003115,31,1,0,0,2
0.9894110275689223,0.002616,31,1,0,0,2
0.985250626566416,0.001857,11,1,0,1,2
0.9894360902255639,0.001442,31,1,1,0,2
0.9918546365914787,0.01979,123,1,0,1,2
0.9894110275689223,0.002513,31,1,0,0,2
0.9918671679197995,0.005475,31,1,0,1,2
0.9820551378446115,0.001847,16,1,1,1,2
0.7027192982456141,0.001246,10,2,1,1,2
0.979172932330827,0.000845,7,1,1,1,2
0.9918546365914787,0.006866,59,1,1,1,2
0.9842731829573935,0.001223,19,1,1,0,2
0.9828070175438597,0.000984,9,1,0,0,2
0.9894235588972431,0.001769,31,1,1,0,2
0.9918546365914787,0.011543,105,1,1,1,2
0.9918546365914787,0.020133,182,1,1,1,2
0.7027694235588973,0.003003,31,2,1,1,2
0.9918546365914787,0.020178,178,1,1,1,2
0.9918546365914787,0.00909,81,1,1,1,2
0.9849498746867168,0.001361,12,1,1,1,2
0.991892230576441,0.004189,37,1,1,1,2
0.7328320802005013,0.003383,31,2,1,1,2
0.9894235588972431,0.001427,31,1,1,0,2
0.991904761904762,0.003157,29,1,1,1,2
0.9894360902255639,0.001297,31,1,1,0,2
0.7176817042606516,0.002212,31,2,1,0,2
0.9851378446115289,0.001855,15,1,1,1,2
0.991904761904762,0.00312,29,1,1,1,2
0.9918671679197995,0.006942,48,1,0,1,2
0.9918671679197995,0.004719,31,1,0,1,2
0.9894110275689223,0.002763,31,1,0,0,2
0.9918671679197995,0.004893,31,1,0,1,2
0.9918671679197995,0.005113,31,1,0,1,2
0.9894611528822055,0.004613,48,1,0,0,2
0.9918546365914787,0.082158,672,1,1,1,2
0.7355639097744361,0.072948,540,2,0,1,2
0.9918546365914787,0.047015,233,1,1,1,1
0.9894360902255639,0.001344,31,1,1,0,2
0.6992857142857143,0.001639,31,4,1,0,2
0.9918671679197995,0.005987,31,1,1,1,1
0.9894360902255639,0.001354,31,1,1,0,2
0.9894110275689223,0.002485,29,1,0,0,2
0.9894360902255639,0.001427,31,1,1,0,2
0.9918671679197995,0.005105,43,1,1,1,2
0.9848120300751879,0.001531,12,1,1,1,2
0.9918546365914787,0.011853,104,1,1,1,2
0.9918671679197995,0.004776,31,1,0,1,2
0.9894235588972431,0.002185,31,1,1,0,2
0.9842606516290727,0.001819,16,1,1,1,2
0.9849248120300752,0.002095,17,1,1,1,2
0.9918671679197995,0.005568,31,1,0,1,2
0.9918546365914787,0.00685,59,1,1,1,2
0.9892481203007519,0.00118,27,1,1,0,2
0.9918546365914787,0.031955,269,1,1,1,2
0.7146491228070175,0.002706,31,2,1,1,2
0.9918671679197995,0.004637,31,1,0,1,2
0.6912781954887218,0.002224,31,5,1,1,2
0.9869423558897243,0.001541,25,1,0,0,1
0.9894611528822055,0.005213,118,1,1,0,2
0.731203007518797,0.004206,120,2,1,0,1
0.9918546365914787,0.013252,65,1,1,1,1
0.9851253132832081,0.001142,7,1,0,1,2
0.9894110275689223,0.001757,31,1,1,0,2
0.9918671679197995,0.004521,31,1,0,1,2
0.9918671679197995,0.005289,31,1,0,1,2
0.7473182957393484,0.188937,1640,2,1,1,1
0.7047493734335839,0.000275,36,10,0,0,1
0.6768796992481203,0.020652,268,8,0,1,2
0.6804636591478697,5.7e-05,6,8,0,0,1
0.9918671679197995,0.00644,31,1,1,1,1
0.6913533834586466,0.015261,332,7,1,1,2
0.9918546365914787,0.100289,861,1,1,1,2
0.9894110275689223,0.002016,31,1,1,0,1
0.9918546365914787,0.040909,262,1,1,1,2
0.9918546365914787,0.594856,4767,1,1,1,2
0.7039724310776942,0.004301,48,3,0,1,1
0.7262406015037595,0.00857,98,3,1,1,1
0.9894486215538847,0.001952,31,1,1,0,2
0.9918671679197995,0.00462,31,1,0,1,2
0.9918546365914787,0.009025,62,1,0,1,2
0.9918671679197995,0.005168,31,1,0,1,2
0.9918796992481203,0.005088,33,1,0,1,2
0.9894360902255639,0.001343,31,1,1,0,2
0.9918546365914787,0.078142,705,1,1,1,2
0.6757142857142857,0.005307,75,5,0,0,2
0.9918546365914787,0.223213,1974,1,1,1,2
0.9918546365914787,1.662638,8366,1,0,1,1
0.715375939849624,0.458356,10000,3,1,0,2
0.9918671679197995,0.005327,47,1,1,1,2
0.9894611528822055,0.004697,111,1,1,0,2
0.9918546365914787,0.318631,1669,1,1,1,1
0.9918546365914787,0.023873,125,1,1,1,1
0.9894235588972431,0.001585,31,1,1,0,2
0.9918796992481203,0.005436,41,1,1,1,2
0.9918671679197995,0.004502,31,1,0,1,2
0.9894110275689223,0.001797,31,1,1,0,2
0.9918546365914787,0.024771,210,1,1,1,2
0.7324310776942355,0.067681,537,2,0,1,2
0.7203007518796993,0.030925,390,3,1,1,2
0.9894235588972431,0.00168,31,1,1,0,2
0.9857142857142858,0.002828,19,1,0,1,2
0.751265664160401,0.020338,181,2,1,1,1
0.9918546365914787,0.010927,56,1,0,1,1
0.9918671679197995,0.009606,48,1,1,1,1
0.9918546365914787,0.049122,452,1,1,1,2
0.6780325814536341,0.001746,31,5,1,1,2
0.9918671679197995,0.005923,31,1,1,1,1
0.9918546365914787,0.092351,841,1,1,1,2
0.6870426065162907,0.001572,31,9,1,1,2
0.9755513784461153,0.002684,15,1,1,1,2
0.9918546365914787,0.045785,232,1,0,1,1
0.9918546365914787,1.122201,10000,1,1,1,2
0.987593984962406,0.001571,25,1,1,0,2
0.9918671679197995,0.004696,31,1,0,1,2
0.9894611528822055,0.001926,41,1,1,0,2
0.9913784461152882,0.004717,28,1,0,1,2
0.9852255639097744,0.001788,12,1,0,1,2
0.9894611528822055,0.012904,284,1,1,0,2
0.9894611528822055,0.007329,120,1,1,0,1
0.9918546365914787,0.007269,65,1,1,1,2
0.6797869674185464,0.011008,1640,10,0,0,1
0.9918671679197995,0.006157,31,1,1,1,1
0.991892230576441,0.004927,30,1,0,1,2
0.7557769423558898,0.003047,31,2,1,1,2
0.9918546365914787,0.37994,1929,1,1,1,1
0.665062656641604,0.002201,31,4,1,1,2
0.9918671679197995,0.004783,31,1,0,1,2
0.9860275689223058,0.002422,20,1,1,1,2
0.9894110275689223,0.00209,31,1,1,0,2
0.9918546365914787,0.073707,659,1,1,1,2
0.9747243107769423,0.001124,9,1,1,1,2
0.9894110275689223,0.001905,31,1,1,0,1
0.9918671679197995,0.004469,31,1,0,1,2
0.9918671679197995,0.004654,31,1,0,1,2
0.9918671679197995,0.004772,31,1,0,1,2
0.697218045112782,0.001892,31,5,1,1,2
0.7329824561403508,0.002205,31,2,1,0,2
0.6865664160401003,0.052898,2158,3,1,0,1
0.9918546365914787,0.063256,529,1,1,1,2
0.68296992481203,0.222665,2952,3,0,1,1
0.9894360902255639,0.001512,31,1,1,0,2
0.9894360902255639,0.001501,31,1,1,0,2
0.9852005012531329,0.000784,6,1,1,1,2
0.991904761904762,0.003982,34,1,1,1,2
0.9893984962406015,0.001753,31,1,1,0,2
0.9918671679197995,0.006226,31,1,1,1,1
0.7080325814536341,0.001204,31,7,1,1,2
0.9918546365914787,0.035732,315,1,1,1,2
0.6991979949874687,0.049767,647,3,1,1,2
0.9866165413533835,0.004076,21,1,0,1,1
0.9918546365914787,0.230477,1154,1,0,1,1
0.9893984962406015,0.002015,31,1,1,0,2
0.9894360902255639,0.001603,31,1,1,0,2
0.9918671679197995,0.006272,31,1,1,1,1
0.9918546365914787,0.140033,1241,1,1,1,2
0.6740100250626566,0.001076,31,9,1,1,2
0.9918671679197995,0.005083,31,1,0,1,2
0.9918671679197995,0.004641,31,1,0,1,2
0.6974436090225564,0.003346,31,4,0,1,2
0.9918546365914787,0.080397,710,1,1,1,2
0.9918546365914787,0.015732,75,1,0,1,1
0.9894611528822055,0.124042,1974,1,0,0,1
0.9852005012531329,0.002775,14,1,1,1,1
0.9918671679197995,0.006199,31,1,1,1,1
0.9918671679197995,0.006217,31,1,1,1,1
0.698358395989975,0.002416,31,4,1,1,2
0.9894486215538847,0.001387,31,1,1,0,2
0.7222431077694236,0.042032,769,3,1,0,2
0.9918546365914787,0.008335,74,1,1,1,2
0.9918546365914787,0.082586,408,1,1,1,1
0.9894611528822055,0.103182,1669,1,1,0,1
0.9918671679197995,0.004599,31,1,0,1,2
0.9894235588972431,0.001786,31,1,1,0,2
0.9918546365914787,0.412419,1999,1,1,1,1
0.9918546365914787,0.012083,97,1,1,1,2
0.9918546365914787,0.025732,125,1,1,1,1
0.9918546365914787,0.043393,210,1,1,1,1
0.7322932330827068,0.009959,75,2,0,1,2
0.9918546365914787,0.031427,251,1,1,1,2
0.9918671679197995,0.006411,31,1,1,1,1
0.9918546365914787,0.927633,7947,1,1,1,2
0.9918671679197995,0.004832,31,1,0,1,2
0.9918671679197995,0.004918,31,1,0,1,2
0.9852005012531329,0.002179,19,1,1,1,2
0.9918796992481203,0.004879,40,1,1,1,2
0.9886466165413533,0.002848,24,1,1,1,2
0.9918546365914787,0.012485,105,1,1,1,2
0.9918546365914787,0.025492,230,1,1,1,2
0.9918546365914787,0.011221,56,1,1,1,1
0.9918546365914787,1.188708,6041,1,1,1,1
0.9918546365914787,0.019454,161,1,1,1,2
0.9918546365914787,0.009309,57,1,0,1,2
0.9918546365914787,0.007005,59,1,1,1,2
0.9918671679197995,0.004827,31,1,0,1,2
0.9894360902255639,0.001381,31,1,1,0,2
0.7469298245614036,0.003103,31,2,1,1,2
0.9918671679197995,0.005857,31,1,1,1,1
0.9918671679197995,0.004706,31,1,0,1,2
0.9894611528822055,0.003133,72,1,1,0,2
0.9918546365914787,0.011589,80,1,0,1,2
0.9918546365914787,0.021058,199,1,1,1,2
0.9918671679197995,0.004176,31,1,0,1,2
0.9918546365914787,0.008354,58,1,0,1,2
0.9894611528822055,0.00437,76,1,1,0,1
0.9894611528822055,0.005321,70,1,0,0,2
0.9918671679197995,0.005736,31,1,1,1,1
0.9918546365914787,0.030303,277,1,1,1,2
0.9894235588972431,0.001686,31,1,1,0,2
0.9918546365914787,0.029186,252,1,1,1,2
0.9894486215538847,0.001249,31,1,1,0,2
0.9842105263157894,0.001121,10,1,1,1,2
0.9859147869674185,0.002271,19,1,1,1,2
0.9894611528822055,0.001968,50,1,1,0,2
0.9918546365914787,0.022484,120,1,1,1,1
0.9918546365914787,0.009607,65,1,0,1,2
0.7198370927318296,0.035999,459,3,1,1,1
0.9894486215538847,0.001768,36,1,1,0,2
0.6980576441102757,0.025588,268,2,1,1,2
0.9918546365914787,0.43832,2952,1,0,1,2
0.6831954887218046,0.001604,31,4,1,0,2
0.9918671679197995,0.004614,31,1,0,1,2
0.991892230576441,0.00417,29,1,0,1,2
0.685952380952381,0.001539,31,5,1,1,2
0.9918671679197995,0.006025,31,1,1,1,1
0.9918546365914787,0.017348,147,1,1,1,2
0.9918546365914787,0.063289,319,1,0,1,1
0.9894611528822055,0.008552,201,1,1,0,2
0.9918546365914787,0.702343,3537,1,0,1,1
0.9918546365914787,0.707218,3567,1,0,1,1
0.7117794486215538,0.002662,31,3,1,1,2
0.9894611528822055,0.001997,41,1,1,0,2
0.9894611528822055,0.001546,29,1,1,0,2
0.9918546365914787,0.042166,375,1,1,1,2
0.9918546365914787,0.384549,3408,1,1,1,2
0.9918671679197995,0.004745,31,1,0,1,2
0.9918671679197995,0.004534,31,1,0,1,2
0.9918671679197995,0.006178,31,1,0,1,1
0.9918796992481203,0.004579,40,1,1,1,2
0.9918546365914787,0.015088,75,1,0,1,1
0.9918546365914787,0.30573,1974,1,0,1,2
0.9918546365914787,0.729699,6486,1,1,1,2
0.9918671679197995,0.005441,31,1,0,1,2
0.9918671679197995,0.006051,31,1,1,1,1
0.9918671679197995,0.004337,31,1,0,1,2
0.9918546365914787,0.017865,160,1,1,1,2
0.9894235588972431,0.001412,31,1,1,0,2
0.9918546365914787,0.368197,1844,1,1,1,1
0.7044736842105264,0.001788,31,3,1,0,2
0.9894110275689223,0.002643,31,1,0,0,2
0.6985964912280702,0.062518,769,3,1,1,2
0.9918546365914787,0.011363,96,1,1,1,2
0.9854511278195489,0.003376,17,1,1,1,1
0.7306766917293233,0.023869,671,2,1,0,1
0.9911278195488722,0.003467,27,1,1,1,2
0.7281077694235589,0.003744,31,2,1,1,1
0.9918546365914787,0.654153,5656,1,1,1,2
0.9918671679197995,0.006328,31,1,1,1,1
0.9817543859649123,0.000765,6,1,1,1,2
0.9918546365914787,0.021303,106,1,1,1,1
0.7483208020050125,0.020813,210,2,1,1,2
0.7349624060150376,0.056971,537,2,0,0,2
0.9918546365914787,0.041476,201,1,1,1,1
0.9894110275689223,0.00275,31,1,0,0,2
0.67531328320802,0.001346,31,7,1,1,2
0.9918546365914787,0.08336,707,1,1,1,2
0.9894360902255639,0.003277,36,1,0,0,2
0.9894611528822055,0.002959,48,1,1,0,1
0.734172932330827,0.015387,161,2,1,1,2
0.9918671679197995,0.004674,31,1,0,1,2
0.9918546365914787,0.01175,58,1,1,1,1
0.761265664160401,0.002847,31,2,1,1,2
0.9918546365914787,0.025389,126,1,1,1,1
0.9918671679197995,0.006413,31,1,1,1,1
0.9894110275689223,0.002514,31,1,0,0,2
0.9918671679197995,0.006021,31,1,1,1,1
0.7459774436090225,0.003013,31,2,1,1,2
0.9894110275689223,0.002681,31,1,0,0,2
0.9918671679197995,0.004971,31,1,0,1,2
0.9918671679197995,0.006483,31,1,1,1,1
0.9894360902255639,0.001371,31,1,1,0,2
0.9918546365914787,0.015283,76,1,1,1,1
0.9894611528822055,0.178155,3932,1,1,0,2
0.9918546365914787,0.024899,120,1,0,1,1
0.9918546365914787,0.013551,65,1,0,1,1
0.7427944862155389,0.164876,1640,2,1,1,2
0.9918671679197995,0.006438,31,1,0,1,1
0.9918671679197995,0.006137,31,1,1,1,1
0.9918796992481203,0.007436,36,1,1,1,1
0.9918546365914787,0.05641,268,1,1,1,1
0.9918546365914787,0.346072,2952,1,1,1,2
0.9918546365914787,0.047635,315,1,0,1,2
0.9918546365914787,0.018725,162,1,1,1,2
0.9918546365914787,0.29471,1421,1,0,1,1
0.9918546365914787,0.240461,1154,1,1,1,1
0.7566290726817042,0.005001,51,2,1,1,2
0.9918546365914787,0.192617,1709,1,1,1,2
0.9894110275689223,0.001884,31,1,1,0,1
0.9918671679197995,0.00459,31,1,0,1,2
0.9894486215538847,0.001682,31,1,1,0,2
0.7452882205513784,0.003518,31,2,1,1,2
0.9803383458646616,0.000571,11,1,1,0,2
0.9918546365914787,0.410594,3629,1,1,1,2
0.9894110275689223,0.002199,31,1,0,0,2
0.9894611528822055,0.004331,75,1,1,0,1
0.9918546365914787,0.377563,1974,1,1,1,1
0.9918546365914787,0.017651,167,1,1,1,2
0.721203007518797,0.006361,79,3,1,1,2
0.9894235588972431,0.001602,31,1,1,0,2
0.9894235588972431,0.001483,31,1,1,0,2
0.9918671679197995,0.004783,31,1,0,1,2
0.9918546365914787,0.015494,138,1,1,1,2
0.9918796992481203,0.008211,42,1,0,1,1
0.985250626566416,0.001985,10,1,1,1,1
0.9894611528822055,0.117598,2022,1,1,0,1
0.9918671679197995,0.008075,43,1,1,1,1
0.7342606516290726,0.050701,537,2,1,1,2
0.9918546365914787,0.021556,201,1,1,1,2
0.9918546365914787,0.119462,1103,1,1,1,2
0.6897619047619048,0.001703,31,9,1,1,2
0.9918546365914787,0.009423,76,1,1,1,2
0.7332330827067669,0.00295,31,2,1,1,2
0.7381077694235589,0.0031,31,2,1,1,2
0.9918671679197995,0.004232,31,1,0,1,2
0.9918671679197995,0.004373,31,1,0,1,2
0.9918546365914787,0.128326,1173,1,1,1,2
0.9918546365914787,0.938495,4792,1,0,1,1
0.9918546365914787,0.138936,1204,1,1,1,2
0.9918546365914787,0.033478,161,1,1,1,1
0.9918546365914787,0.01773,90,1,0,1,1
0.6926441102756893,0.001361,31,10,1,1,2
0.6878320802005012,0.00352,65,7,1,1,2
0.9918671679197995,0.006171,31,1,1,1,1
0.9894360902255639,0.001359,31,1,1,0,2
0.9918546365914787,0.201452,1772,1,1,1,2
0.693295739348371,0.00629,76,3,1,1,1
0.9894611528822055,0.00439,70,1,0,0,1
0.9918546365914787,2.001472,10000,1,1,1,1
0.9918546365914787,0.008176,73,1,1,1,2
0.9918671679197995,0.004623,31,1,0,1,2
0.9853508771929824,0.00224,19,1,1,1,2
0.9918796992481203,0.005436,49,1,1,1,2
0.9894486215538847,0.001412,31,1,1,0,2
0.9894360902255639,0.001392,31,1,1,0,2
0.985250626566416,0.00179,11,1,0,1,2
0.9894235588972431,0.001485,31,1,1,0,2
0.9894235588972431,0.001614,31,1,1,0,2
0.7316541353383459,0.004495,31,2,0,1,2
0.9918671679197995,0.004958,41,1,1,1,2
0.9918671679197995,0.007258,47,1,0,1,2
0.9894110275689223,0.001463,31,1,1,0,2
0.9908521303258145,0.00303,27,1,1,1,2
0.9894110275689223,0.001887,31,1,1,0,2
0.9862781954887218,0.002394,21,1,1,1,2
0.9881704260651629,0.002499,23,1,1,1,2
0.9918546365914787,0.010161,66,1,0,1,2
0.9887593984962406,0.002872,24,1,1,1,2
0.991892230576441,0.0037,32,1,1,1,2
0.9918546365914787,0.012159,102,1,1,1,2
0.9918671679197995,0.004726,31,1,0,1,2
0.9857393483709274,0.002189,19,1,1,1,2
0.9894360902255639,0.001638,31,1,1,0,2
0.9894235588972431,0.001643,31,1,1,0,2
0.9918546365914787,0.009728,81,1,1,1,2
0.9918546365914787,0.027871,237,1,1,1,2
0.9918671679197995,0.004833,31,1,0,1,2
0.9918546365914787,0.011325,73,1,0,1,2
0.985250626566416,0.00152,10,1,0,1,2
0.9918546365914787,0.003666,28,1,1,1,2
0.9918671679197995,0.00488,31,1,0,1,2
0.9918546365914787,0.008556,67,1,1,1,2
0.9894360902255639,0.001406,31,1,1,0,2
0.9918546365914787,0.006973,58,1,1,1,2
0.9894110275689223,0.001583,31,1,1,0,2
0.9893984962406015,0.001441,32,1,1,0,2
0.9918546365914787,0.011179,96,1,1,1,2
0.9918671679197995,0.004591,31,1,0,1,2
0.9918546365914787,0.014714,120,1,1,1,2
0.7082205513784461,0.004275,31,2,0,1,2
0.9918671679197995,0.004613,31,1,0,1,2
0.9825438596491228,0.00076,6,1,1,1,2
0.9918671679197995,0.005077,31,1,0,1,2
0.9859022556390977,0.001771,23,1,0,0,2
0.9918546365914787,0.017621,120,1,0,1,2
